G82,55.95195,-4.57403
G83,56.01196,-4.58444
G84,56.0137,-4.75306
GL1,51.8599,-2.23962
GL10,51.7429,-2.28391
GL11,51.68875,-2.35591
GL12,51.62482,-2.3843
GL13,51.69289,-2.45867
GL14,51.81691,-2.47879
GL15,51.73656,-2.55036
GL16,51.79561,-2.61054
GL17,51.85542,-2.51405
GL18,51.94124,-2.41464
GL19,51.94252,-2.28662
GL2,51.84635,-2.26714
GL20,52.00304,-2.12966
GL3,51.86451,-2.17719
GL4,51.84196,-2.2163
GL5,51.73855,-2.2187
GL50,51.89968,-2.07995
GL51,51.89876,-2.10756
GL52,51.91588,-2.05816
GL53,51.88081,-2.06684
GL54,51.89693,-1.86338
GL55,52.06043,-1.76806
GL56,51.98836,-1.70435
GL6,51.735,-2.19117
GL7,51.71263,-1.89723
GL8,51.64151,-2.17054
GL9,51.55763,-2.29718
GU1,51.24255,-0.56436
GU10,51.1975,-0.79622
GU11,51.24841,-0.76194
GU12,51.25167,-0.73032
GU13,51.27436,-0.83723
GU14,51.29246,-0.76075
GU15,51.3345,-0.73952
GU16,51.311,-0.72868
GU17,51.32959,-0.78559
GU18,51.34813,-0.67021
GU19,51.35914,-0.69
GU2,51.24468,-0.59152
GU20,51.36776,-0.65671
GU21,51.32006,-0.57773
GU22,51.31162,-0.54929
GU23,51.29671,-0.50816
GU24,51.32963,-0.62625
GU25,51.4009,-0.56948
GU26,51.11243,-0.74557
GU27,51.08155,-0.71785
GU28,50.99061,-0.62915
GU29,50.98383,-0.74619
GU3,51.24596,-0.62301
GU30,51.07435,-0.80228
GU31,50.9962,-0.90263
GU32,51.00849,-0.96934
GU33,51.04915,-0.89139
GU34,51.13902,-0.98359
GU35,51.11617,-0.84692
GU4,51.24315,-0.53999
GU46,51.3372,-0.82559
GU47,51.34761,-0.78799
GU5,51.20237,-0.51551
GU51,51.28338,-0.83987
GU52,51.26447,-0.83748
GU6,51.14078,-0.48174
GU7,51.18915,-0.61039
GU8,51.15082,-0.64014
GU9,51.21815,-0.79282
GY1,49.45856,-2.53684
GY2,49.57871,-2.49362
GY3,49.52875,-2.45821
GY4,49.52875,-2.45821
GY5,49.4826,-2.58101
GY6,49.52875,-2.45821
GY7,49.52875,-2.45821
GY8,49.52875,-2.45821
GY9,49.57183,-2.28244
HA0,51.55024,-0.3037
HA1,51.57948,-0.33581
HA2,51.57349,-0.35768
HA3,51.59274,-0.31945
HA4,51.56971,-0.40977
HA5,51.59455,-0.38436
HA6,51.61032,-0.41991
HA7,51.60965,-0.30727
HA8,51.61094,-0.27255
HA9,51.55898,-0.28606
HD1,53.64639,-1.78819
HD2,53.66794,-1.77446
HD3,53.65274,-1.8275
HD4,53.62662,-1.79585
HD5,53.6472,-1.74583
HD6,53.70121,-1.78186
HD7,53.62404,-1.87601
HD8,53.6012,-1.6796
HD9,53.57988,-1.79457
HG1,53.99983,-1.53313
HG2,53.98722,-1.52565
HG3,54.03069,-1.61676
HG4,54.15636,-1.5666
HG5,54.013,-1.45668
HP1,51.75509,-0.48731
HP10,51.60928,-0.70159
HP11,51.62413,-0.74451
HP12,51.62538,-0.77771
HP13,51.63309,-0.74137
HP14,51.64839,-0.82913
HP15,51.65615,-0.71182
HP16,51.70208,-0.71775
HP17,51.77558,-0.86933
HP18,51.81347,-0.98155
HP19,51.8219,-0.82464
HP2,51.76273,-0.45227
HP20,51.81898,-0.80295
HP21,51.80641,-0.80473
HP22,51.80601,-0.76558
HP23,51.79496,-0.66001
HP27,51.71944,-0.83019
HP3,51.73689,-0.47054
HP4,51.76688,-0.56663
HP5,51.71251,-0.60744
HP6,51.67823,-0.59836
HP7,51.66487,-0.6089
HP8,51.64286,-0.57344
HP9,51.61035,-0.63801
HR1,52.06415,-2.66963
HR2,52.0095,-2.78393
HR3,52.09353,-3.07446
HR4,52.08784,-2.76632
HR5,52.19196,-3.02708
HR6,52.23258,-2.77028
HR7,52.18629,-2.52079
HR8,52.04454,-2.44331
HR9,51.90816,-2.58153
HS1,58.21347,-6.38138
HS2,58.24916,-6.46768
HS3,57.87876,-6.85387
HS4,57.86961,-6.69056
HS5,57.79992,-6.96123
HS6,57.6008,-7.29943
HS7,57.44703,-7.33888
HS8,57.23253,-7.34593
HS9,56.97148,-7.47153
HU1,53.74288,-0.33494
HU10,53.75149,-0.44078
HU11,53.82572,-0.21921
HU12,53.72369,-0.13105
HU13,53.72446,-0.43572
HU14,53.72799,-0.50078
HU15,53.74831,-0.62139
HU16,53.78179,-0.41993
HU17,53.8466,-0.42661
HU18,53.90944,-0.16692
HU19,53.72277,0.03566
HU2,53.75011,-0.33769
HU20,53.78836,-0.51229
HU3,53.74148,-0.36381
HU4,53.73568,-0.40043
HU5,53.75961,-0.37524
HU6,53.7811,-0.36834
HU7,53.7886,-0.32554
HU8,53.76845,-0.29903
HU9,53.75567,-0.28589
HX1,53.72111,-1.86966
HX2,53.73733,-1.90448
HX3,53.72648,-1.84387
HX4,53.67978,-1.88039
HX5,53.68601,-1.83494
HX6,53.69779,-1.92426
HX7,53.73916,-2.00758
IG1,51.55855,0.07463
IG10,51.64775,0.06569
IG11,51.53573,0.09378
IG2,51.57373,0.08109
IG3,51.56168,0.10074
IG4,51.57688,0.05525
IG5,51.58749,0.06584
IG6,51.59247,0.08917
IG7,51.61316,0.08867
IG8,51.60694,0.0335
IG9,51.62391,0.04004
IM1,54.15048,-4.48174
IM2,54.17891,-4.46857
IM3,54.17219,-4.45155
IM4,54.18407,-4.53302
IM5,54.19316,-4.7065
IM6,54.28659,-4.58037
IM7,54.32613,-4.41041
IM8,54.278,-4.08474
IM9,54.09184,-4.68352
IP1,52.06644,1.14151
IP10,52.01888,1.26939
IP11,51.97028,1.3343
IP12,52.09243,1.37262
IP13,52.18475,1.32107
IP14,52.20597,1.03423
IP15,52.15686,1.59688
IP16,52.20397,1.58604
IP17,52.22985,1.50316
IP18,52.32995,1.67259
IP19,52.33982,1.4957
IP2,52.04501,1.13563
IP20,52.40601,1.3215
IP21,52.36431,1.23608
IP22,52.37548,1.05319
IP23,52.30615,1.12472
IP24,52.41869,0.75903
IP25,52.58588,0.83892
IP26,52.50733,0.57739
IP27,52.4298,0.5861
IP28,52.32627,0.54924
IP29,52.19245,0.66303
IP3,52.0418,1.18792
IP30,52.20909,0.83679
IP31,52.29023,0.82877
IP32,52.25326,0.71797
IP33,52.24178,0.70848
IP4,52.06,1.18046
IP5,52.06102,1.24182
IP6,52.131,1.11536
IP7,52.06872,0.94901
IP8,52.06169,1.0828
IP9,51.99067,1.14931
IV1,57.4874,-4.23059
IV10,57.58536,-4.12616
IV11,57.67758,-4.03762
IV12,57.57422,-3.86458
IV13,57.3428,-4.01239
IV14,57.58564,-4.54783
IV15,57.59965,-4.42996
IV16,57.66431,-4.33703
IV17,57.69985,-4.26043
IV18,57.70169,-4.15479
IV19,57.80478,-4.06162
IV2,57.46833,-4.19107
IV20,57.78653,-3.90748
IV21,57.72377,-5.72019
IV22,57.74156,-5.50682
IV23,57.77322,-5.01018
IV24,57.89133,-4.35512
IV25,57.89135,-4.04295
IV26,57.91578,-5.17243
IV27,58.27684,-4.80032
IV28,58.01527,-4.15668
IV3,57.47726,-4.24499
IV30,57.65468,-3.32732
IV31,57.71706,-3.28931
IV32,57.63161,-3.11041
IV36,57.61104,-3.60363
IV4,57.44843,-4.53328
IV40,57.27446,-5.64981
IV41,57.27372,-5.73605
IV42,57.23946,-5.82877
IV43,57.1555,-5.81015
IV44,57.11488,-5.87374
IV45,57.06714,-5.90508
IV46,57.1141,-5.98441
IV47,57.29467,-6.34284
IV48,57.31102,-6.09713
IV49,57.2277,-5.94693
IV5,57.4679,-4.4112
IV51,57.48055,-6.24636
IV52,57.33737,-5.65106
IV53,57.34465,-5.55367
IV54,57.43101,-5.61538
IV55,57.45873,-6.611
IV56,57.36636,-6.4279
IV6,57.52634,-4.45682
IV63,57.32228,-4.50465
IV7,57.58435,-4.38376
IV8,57.55419,-4.26477
IV9,57.56922,-4.17706
JE1,49.19094,-2.11961
JE2,49.20183,-2.10719
JE3,49.18581,-2.13418
JE4,49.19392,-2.09104
KA1,55.5958,-4.49509
KA10,55.54945,-4.64755
KA11,55.61736,-4.62512
KA12,55.61923,-4.66337
KA13,55.6553,-4.69921
KA14,55.74041,-4.67162
KA15,55.74859,-4.62596
KA16,55.60713,-4.33065
KA17,55.61075,-4.28164
KA18,55.45063,-4.23917
KA19,55.34585,-4.66707
KA2,55.59619,-4.56338
KA20,55.64157,-4.75072
KA21,55.64176,-4.78253
KA22,55.65019,-4.80697
KA23,55.69135,-4.85449
KA24,55.70981,-4.71412
KA25,55.75263,-4.6884
KA26,55.21894,-4.83313
KA27,55.5388,-5.17162
KA28,55.75447,-4.92287
KA29,55.75701,-4.85291
KA3,55.64435,-4.49499
KA30,55.79725,-4.86224
KA4,55.59894,-4.38256
KA5,55.50987,-4.38668
KA6,55.41582,-4.50427
KA7,55.44739,-4.62805
KA8,55.4711,-4.61222
KA9,55.49734,-4.60446
KT1,51.40713,-0.29606
KT10,51.36749,-0.35357
KT11,51.32769,-0.40237
KT12,51.37721,-0.40639
KT13,51.36788,-0.44838
KT14,51.33869,-0.48526
KT15,51.36309,-0.49451
KT16,51.38312,-0.51398
KT17,51.34078,-0.24827
KT18,51.3167,-0.2621
KT19,51.35096,-0.26799
KT2,51.41602,-0.28854
KT20,51.28564,-0.23029
KT21,51.31098,-0.30106
KT22,51.3007,-0.33731
KT23,51.28137,-0.36956
KT24,51.26869,-0.42879
KT3,51.39935,-0.25609
KT4,51.37757,-0.24255
KT5,51.39171,-0.28657
KT6,51.3892,-0.2996
KT7,51.38959,-0.3269
KT8,51.40089,-0.36243
KT9,51.36405,-0.30197
KW1,58.45801,-3.12092
KW10,57.97509,-3.975
KW11,58.30505,-4.12991
KW12,58.50634,-3.49149
KW13,58.45518,-3.89556
KW14,58.58913,-3.55523
KW15,58.9803,-2.95862
KW16,58.95963,-3.27278
KW17,59.04195,-3.00217
KW2,58.34893,-3.16359
KW3,58.30741,-3.27829
KW5,58.28747,-3.38163
KW6,58.24908,-3.44148
KW7,58.18641,-3.50018
KW8,58.11611,-3.6636
KW9,58.0137,-3.85692
KY1,56.12815,-3.1375
KY10,56.23024,-2.70011
KY11,56.0471,-3.4145
KY12,56.07674,-3.49272
KY13,56.20866,-3.43173
KY14,56.31048,-3.23992
KY15,56.30055,-3.0505
KY16,56.34184,-2.81865
KY2,56.12234,-3.18238
KY3,56.06346,-3.23037
KY4,56.11421,-3.36066
KY5,56.14548,-3.29416
KY6,56.19678,-3.19756
KY7,56.19719,-3.15405
KY8,56.19755,-3.01061
KY9,56.20965,-2.83356
L1,53.40254,-2.97928
L10,53.47398,-2.92668
L11,53.44801,-2.91407
L12,53.43467,-2.89421
L13,53.4174,-2.91943
L14,53.41861,-2.87883
L15,53.39763,-2.91901
L16,53.39876,-2.88744
L17,53.37769,-2.93962
L18,53.38064,-2.90661
L19,53.3591,-2.90165
L2,53.40696,-2.98841
L20,53.45281,-2.98797
L21,53.4707,-2.99893
L22,53.47676,-3.0262
L23,53.49118,-3.02203
L24,53.34339,-2.83672
L25,53.37827,-2.86296
L26,53.3641,-2.83262
L27,53.38744,-2.83758
L28,53.4349,-2.86411
L29,53.50679,-2.98319
L3,53.4088,-2.98394
L30,53.48442,-2.97062
L31,53.51346,-2.93659
L32,53.47786,-2.88909
L33,53.48965,-2.87577
L34,53.43614,-2.81445
L35,53.41478,-2.78244
L36,53.41439,-2.83962
L37,53.55735,-3.06288
L38,53.5242,-3.04998
L39,53.56142,-2.89537
L4,53.43775,-2.96052
L40,53.60227,-2.84032
L5,53.42505,-2.97529
L6,53.41896,-2.94956
L69,53.40709,-2.97337
L7,53.40549,-2.94776
L70,53.40891,-2.9704
L8,53.39009,-2.96246
L9,53.4612,-2.95201
LA1,54.04663,-2.79885
LA10,54.31433,-2.49348
LA11,54.20034,-2.92446
LA12,54.20351,-3.08246
LA13,54.11792,-3.19805
LA14,54.1185,-3.2302
LA15,54.15588,-3.1777
LA16,54.1862,-3.20155
LA17,54.2386,-3.17545
LA18,54.21512,-3.27448
LA19,54.29312,-3.37523
LA2,54.06537,-2.6739
LA20,54.29404,-3.20469
LA21,54.3645,-3.07283
LA22,54.42276,-2.98649
LA23,54.37122,-2.91136
LA3,54.05058,-2.87683
LA4,54.06964,-2.85125
LA5,54.14287,-2.78998
LA6,54.17537,-2.61134
LA7,54.22568,-2.77162
LA8,54.32373,-2.75961
LA9,54.32563,-2.74273
LD1,52.26047,-3.3657
LD2,52.14145,-3.39275
LD3,51.96006,-3.37111
LD4,52.11786,-3.55416
LD5,52.12692,-3.61584
LD6,52.30909,-3.50804
LD7,52.3524,-3.08513
LD8,52.26735,-3.04348
LE1,52.63379,-1.12812
LE10,52.53641,-1.36744
LE11,52.76927,-1.21584
LE12,52.76641,-1.19217
LE13,52.76572,-0.88536
LE14,52.7838,-0.89527
LE15,52.65594,-0.70037
LE16,52.48616,-0.89244
LE17,52.4669,-1.17706
LE18,52.58332,-1.11141
LE19,52.57718,-1.21047
LE2,52.60942,-1.11531
LE3,52.62876,-1.17993
LE4,52.66342,-1.12309
LE5,52.63616,-1.08521
LE6,52.66244,-1.24141
LE65,52.74819,-1.4681
LE67,52.71619,-1.36041
LE7,52.67739,-1.06808
LE8,52.55264,-1.09728
LE9,52.57012,-1.28728
LL11,53.06314,-3.03425
LL12,53.08601,-2.98851
LL13,53.0359,-2.95902
LL14,52.99198,-3.05043
LL15,53.10263,-3.31455
LL16,53.18489,-3.43231
LL17,53.25319,-3.4346
LL18,53.31023,-3.47554
LL19,53.33082,-3.40866
LL20,52.95949,-3.15982
LL21,52.99006,-3.40947
LL22,53.26827,-3.59257
LL23,52.90493,-3.60003
LL24,53.05695,-3.78474
LL25,53.0546,-3.87866
LL26,53.13877,-3.78514
LL27,53.14718,-3.82288
LL28,53.28749,-3.75983
LL29,53.28916,-3.70738
LL30,53.31813,-3.81514
LL31,53.29035,-3.80946
LL32,53.26022,-3.83968
LL33,53.24987,-3.98015
LL34,53.27076,-3.91212
LL35,52.54657,-4.04127
LL36,52.60374,-4.06313
LL37,52.66546,-4.0823
LL38,52.69767,-4.03943
LL39,52.71076,-4.01043
LL40,52.75614,-3.87468
LL41,52.96914,-3.9375
LL42,52.7253,-4.05405
LL43,52.77409,-4.09193
LL44,52.79111,-4.09572
LL45,52.81989,-4.09562
LL46,52.85477,-4.10621
LL47,52.9014,-4.06237
LL48,52.93544,-4.06994
LL49,52.92883,-4.13808
LL51,52.97377,-4.23712
LL52,52.92425,-4.24052
LL53,52.88418,-4.49117
LL54,53.05829,-4.28478
LL55,53.13355,-4.20355
LL56,53.18669,-4.19879
LL57,53.20718,-4.10998
LL58,53.28022,-4.09857
LL59,53.23417,-4.15926
LL60,53.21505,-4.26915
LL61,53.1954,-4.26212
LL62,53.21007,-4.38572
LL63,53.21824,-4.47007
LL64,53.22805,-4.51709
LL65,53.30067,-4.5694
LL66,53.38055,-4.40427
LL67,53.41097,-4.45565
LL68,53.39818,-4.37668
LL69,53.38583,-4.31883
LL70,53.36396,-4.28758
LL71,53.32732,-4.36823
LL72,53.34957,-4.24023
LL73,53.33511,-4.24397
LL74,53.31645,-4.23248
LL75,53.28343,-4.21876
LL76,53.30017,-4.23764
LL77,53.26011,-4.31053
LL78,53.31678,-4.26253
LN1,53.25883,-0.58621
LN10,53.15858,-0.21703
LN11,53.3732,0.02496
LN12,53.3293,0.2662
LN13,53.26518,0.18482
LN2,53.25429,-0.5084
LN3,53.24325,-0.41885
LN4,53.15018,-0.38489
LN5,53.17126,-0.55617
LN6,53.20319,-0.59403
LN7,53.49216,-0.34327
LN8,53.37321,-0.32384
LN9,53.21719,-0.11124
LS1,53.79674,-1.54754
LS10,53.76162,-1.53123
LS11,53.77609,-1.55535
LS12,53.79062,-1.59618
LS13,53.81052,-1.63396
LS14,53.82782,-1.45604
LS15,53.80619,-1.44417
LS16,53.85086,-1.60169
LS17,53.85958,-1.52709
LS18,53.8402,-1.6413
LS19,53.8592,-1.6822
LS2,53.80123,-1.54597
LS20,53.87365,-1.71251
LS21,53.91132,-1.67876
LS22,53.93179,-1.39375
LS23,53.90372,-1.35458
LS24,53.86987,-1.25168
LS25,53.78584,-1.33059
LS26,53.75227,-1.44791
LS27,53.74839,-1.60266
LS28,53.80163,-1.66897
LS29,53.92058,-1.80356
LS3,53.80128,-1.55964
LS4,53.80944,-1.58082
LS5,53.81851,-1.60199
LS6,53.81928,-1.56704
LS7,53.81828,-1.53971
LS8,53.82445,-1.50926
LS9,53.79928,-1.50803
LU1,51.87476,-0.42373
LU2,51.89147,-0.39553
LU3,51.90829,-0.44291
LU4,51.89871,-0.4665
LU5,51.90829,-0.5127
LU6,51.87711,-0.53552
LU7,51.90921,-0.66388
M1,53.47734,-2.23508
M11,53.47834,-2.17933
M12,53.46482,-2.20187
M13,53.4603,-2.21389
M14,53.4477,-2.22437
M15,53.46563,-2.25008
M16,53.45481,-2.26357
M17,53.46906,-2.31789
M18,53.46127,-2.16871
M19,53.43696,-2.19421
M2,53.48003,-2.24263
M20,53.42521,-2.23027
M21,53.43771,-2.27099
M22,53.3856,-2.25863
M23,53.39902,-2.28729
M24,53.55113,-2.19624
M25,53.5285,-2.27459
M26,53.56161,-2.33369
M27,53.51216,-2.33631
M28,53.51467,-2.39666
M29,53.50816,-2.45692
M3,53.48361,-2.25018
M30,53.48424,-2.35418
M31,53.4193,-2.42136
M32,53.45021,-2.30872
M33,53.4205,-2.32506
M34,53.45594,-2.11748
M35,53.50714,-2.1523
M38,53.53167,-2.42096
M4,53.48455,-2.22909
M40,53.50349,-2.18999
M41,53.45095,-2.36294
M43,53.48378,-2.1477
M44,53.44086,-2.42609
M45,53.54734,-2.28829
M46,53.52601,-2.49031
M5,53.47903,-2.28482
M6,53.49159,-2.29696
M60,53.48635,-2.22759
M7,53.50516,-2.26086
M8,53.5088,-2.23827
M9,53.52143,-2.21269
M90,53.36309,-2.27653
ME1,51.37216,0.50017
ME10,51.34258,0.73697
ME11,51.41247,0.74833
ME12,51.42282,0.80507
ME13,51.30275,0.89675
ME14,51.28043,0.54108
ME15,51.2545,0.53392
ME16,51.27414,0.49915
ME17,51.23484,0.61021
ME18,51.24426,0.42301
ME19,51.29307,0.41123
ME2,51.39136,0.4854
ME20,51.30467,0.45919
ME3,51.43322,0.54668
ME4,51.3805,0.53081
ME5,51.34896,0.53338
ME6,51.32662,0.4417
ME7,51.37904,0.5566
ME8,51.36102,0.5987
ME9,51.33297,0.72491
MK1,52.00522,-0.72659
MK10,52.03908,-0.69792
MK11,52.05226,-0.84048
MK12,52.05741,-0.81555
MK13,52.05258,-0.78359
MK14,52.05955,-0.76152
MK15,52.05739,-0.72802
MK16,52.08879,-0.72129
MK17,51.99235,-0.70074
MK18,51.97972,-0.96904
MK19,52.07215,-0.85164
MK2,51.98991,-0.72411
MK3,51.99651,-0.75306
MK4,52.00397,-0.77762
MK40,52.13797,-0.47145
MK41,52.15113,-0.44614
MK42,52.12002,-0.47352
MK43,52.11837,-0.55684
MK44,52.19402,-0.42563
MK45,52.02462,-0.46803
MK46,52.15411,-0.69165
MK5,52.02021,-0.78301
MK6,52.02967,-0.74193
MK7,52.01921,-0.68976
MK8,52.0357,-0.803
MK9,52.04064,-0.75912
ML1,55.79943,-3.97512
ML10,55.68013,-4.06932
ML11,55.66661,-3.78555
ML12,55.56677,-3.59544
ML2,55.77706,-3.91179
ML3,55.77028,-4.05337
ML4,55.81846,-4.02078
ML5,55.85964,-4.03091
ML6,55.86704,-3.96257
ML7,55.83008,-3.79303
ML8,55.7305,-3.84103
ML9,55.72496,-3.96658
N1,51.53717,-0.09652
N10,51.59368,-0.14325
N11,51.61338,-0.13812
N12,51.61487,-0.17561
N13,51.6191,-0.10176
N14,51.63392,-0.1286
N15,51.5819,-0.08166
N16,51.5629,-0.07525
N17,51.59791,-0.07088
N18,51.61309,-0.06446
N19,51.56464,-0.12712
N1C,51.53626,-0.12572
N2,51.58957,-0.16797
N20,51.62923,-0.17359
N21,51.63612,-0.09816
N22,51.59944,-0.1098
N3,51.59984,-0.1921
N4,51.57052,-0.1009
N5,51.55337,-0.09729
N6,51.57116,-0.14129
N7,51.55277,-0.11607
N8,51.58335,-0.11625
N9,51.62825,-0.05659
NE1,54.97262,-1.61097
NE10,54.94726,-1.55345
NE11,54.94123,-1.63157
NE12,55.0246,-1.56823
NE13,55.04642,-1.64469
NE15,54.9837,-1.72026
NE16,54.9324,-1.69096
NE17,54.91378,-1.81591
NE18,55.03787,-1.86072
NE19,55.17901,-2.0958
NE2,54.98698,-1.60458
NE20,55.05304,-1.78553
NE21,54.95764,-1.71888
NE22,55.1361,-1.58428
NE23,55.08037,-1.58173
NE24,55.12238,-1.52013
NE25,55.04945,-1.48656
NE26,55.05201,-1.45679
NE27,55.03247,-1.51025
NE28,55.00015,-1.51846
NE29,55.0116,-1.46359
NE3,55.01043,-1.6325
NE30,55.02138,-1.44
NE31,54.97136,-1.511
NE32,54.96765,-1.48292
NE33,54.99077,-1.42792
NE34,54.97186,-1.42037
NE35,54.95227,-1.4597
NE36,54.94498,-1.43794
NE37,54.913,-1.52574
NE38,54.89412,-1.52441
NE39,54.92357,-1.75813
NE4,54.97361,-1.64221
NE40,54.96584,-1.77193
NE41,54.9758,-1.81875
NE42,54.96237,-1.85474
NE43,54.94804,-1.90475
NE44,54.94268,-1.97814
NE45,54.97683,-2.01563
NE46,54.97948,-2.10626
NE47,54.92894,-2.25127
NE48,55.13114,-2.25724
NE49,54.96698,-2.45927
NE5,54.99621,-1.68735
NE6,54.97695,-1.56405
NE61,55.18045,-1.68905
NE62,55.16129,-1.59187
NE63,55.17736,-1.56187
NE64,55.18437,-1.51467
NE65,55.3127,-1.75104
NE66,55.42858,-1.73135
NE67,55.53363,-1.6926
NE68,55.57398,-1.65739
NE69,55.60468,-1.71586
NE7,54.99947,-1.57788
NE70,55.59409,-1.81591
NE71,55.55558,-2.04439
NE8,54.95552,-1.60333
NE9,54.93118,-1.58328
NE99,54.96723,-1.61259
NG1,52.954,-1.147
NG10,52.90005,-1.28187
NG11,52.89934,-1.17335
NG12,52.91104,-1.05415
NG13,52.94767,-0.92087
NG14,53.01519,-1.03696
NG15,53.04519,-1.20338
NG16,53.02688,-1.29319
NG17,53.11569,-1.26035
NG18,53.13766,-1.18373
NG19,53.15933,-1.19678
NG2,52.935,-1.131
NG20,53.20958,-1.18386
NG21,53.14069,-1.10443
NG22,53.17826,-0.97046
NG23,53.11553,-0.80012
NG24,53.06966,-0.79841
NG25,53.07294,-0.95506
NG3,52.96735,-1.12887
NG31,52.9142,-0.6391
NG32,52.94939,-0.64991
NG33,52.81819,-0.57829
NG34,52.98753,-0.39096
NG4,52.97062,-1.08561
NG5,52.99713,-1.14317
NG6,52.99746,-1.19085
NG7,52.95779,-1.17521
NG8,52.96434,-1.21231
NG9,52.92583,-1.23533
NN1,52.24154,-0.88682
NN10,52.2915,-0.59668
NN11,52.24033,-1.17833
NN12,52.12744,-0.99778
NN13,52.0324,-1.14715
NN14,52.40948,-0.69145
NN15,52.38446,-0.70542
NN16,52.40531,-0.72098
NN17,52.50026,-0.68876
NN18,52.47986,-0.7144
NN2,52.2623,-0.89509
NN29,52.2599,-0.66362
NN3,52.26182,-0.84528
NN4,52.21645,-0.89623
NN5,52.24732,-0.92916
NN6,52.32208,-0.9435
NN7,52.20954,-0.92714
NN8,52.30254,-0.69754
NN9,52.33288,-0.59831
NP10,51.57943,-3.04497
NP11,51.64249,-3.13025
NP12,51.6688,-3.19743
NP13,51.73412,-3.13977
NP15,51.72552,-2.88616
NP16,51.64951,-2.68808
NP18,51.60637,-2.94305
NP19,51.58913,-2.9629
NP20,51.59057,-3.0048
NP22,51.7707,-3.25665
NP23,51.78482,-3.19615
NP24,51.71964,-3.23786
NP25,51.80307,-2.72232
NP26,51.59051,-2.77669
NP4,51.71882,-3.04528
NP44,51.65064,-3.02637
NP7,51.82884,-3.00864
NP8,51.85996,-3.14586
NR1,52.62671,1.31012
NR10,52.73642,1.24582
NR11,52.84173,1.27596
NR12,52.75971,1.47144
NR13,52.63372,1.47327
NR14,52.56445,1.3807
NR15,52.50639,1.2701
NR16,52.476,1.06162
NR17,52.51544,0.99655
NR18,52.57095,1.11105
NR19,52.67542,0.92907
NR2,52.6301,1.28524
NR20,52.72449,0.98124
NR21,52.84097,0.85257
NR22,52.89366,0.86793
NR23,52.94872,0.85966
NR24,52.85851,1.05135
NR25,52.91969,1.08541
NR26,52.93511,1.21602
NR27,52.92467,1.30157
NR28,52.82203,1.40068
NR29,52.6926,1.63932
NR3,52.64332,1.29511
NR30,52.61874,1.72926
NR31,52.57614,1.71087
NR32,52.48903,1.73448
NR33,52.45441,1.71976
NR34,52.43791,1.58442
NR35,52.46125,1.43463
NR4,52.61357,1.26479
NR5,52.6405,1.23427
NR6,52.66074,1.2831
NR7,52.65063,1.33521
NR8,52.67798,1.21188
NR9,52.63574,1.10973
NW1,51.53252,-0.14286
NW10,51.53951,-0.24641
NW11,51.57831,-0.19584
NW2,51.55797,-0.21829
NW3,51.55184,-0.17093
NW4,51.58682,-0.22294
NW5,51.55139,-0.14209
NW6,51.54142,-0.19442
NW7,51.61488,-0.23484
NW8,51.53117,-0.17175
NW9,51.5864,-0.25472
OL1,53.54944,-2.10566
OL10,53.59064,-2.22211
OL11,53.606,-2.17382
OL12,53.63567,-2.16487
OL13,53.70034,-2.20299
OL14,53.71395,-2.0985
OL15,53.64384,-2.09985
OL16,53.61234,-2.13152
OL2,53.57191,-2.10874
OL3,53.55309,-2.00906
OL4,53.54228,-2.07244
OL5,53.51712,-2.03771
OL6,53.49372,-2.08593
OL7,53.49011,-2.10552
OL8,53.52606,-2.11616
OL9,53.53952,-2.14186
OX1,51.74451,-1.25978
OX10,51.60781,-1.12625
OX11,51.59965,-1.24626
OX12,51.59437,-1.42537
OX13,51.67849,-1.34765
OX14,51.66728,-1.2755
OX15,52.03219,-1.40666
OX16,52.06241,-1.34061
OX17,52.07291,-1.28938
OX18,51.76232,-1.59134
OX2,51.7644,-1.27685
OX20,51.85659,-1.35814
OX25,51.90067,-1.21216
OX26,51.90114,-1.15109
OX27,51.93709,-1.14751
OX28,51.78529,-1.48675
OX29,51.79403,-1.43154
OX3,51.76131,-1.21458
OX33,51.75813,-1.14653
OX39,51.70045,-0.91317
OX4,51.72984,-1.21513
OX44,51.70046,-1.13025
OX49,51.64996,-0.99967
OX5,51.82917,-1.28016
OX6,51.90845,-1.16695
OX7,51.91135,-1.52747
OX8,51.78964,-1.4548
OX9,51.73794,-0.9818
PA1,55.84457,-4.41674
PA10,55.83375,-4.55184
PA11,55.85649,-4.5821
PA12,55.7954,-4.62273
PA13,55.89235,-4.62927
PA14,55.92757,-4.66368
PA15,55.94279,-4.74802
PA16,55.94351,-4.79613
PA17,55.86512,-4.88162
PA18,55.88928,-4.88661
PA19,55.9528,-4.82244
PA2,55.82896,-4.43334
PA20,55.83482,-5.0567
PA21,55.90186,-5.24762
PA22,55.97074,-5.1572
PA23,55.95474,-4.93154
PA24,56.15675,-4.90504
PA25,56.21553,-5.04017
PA26,56.25758,-4.9369
PA27,56.15422,-5.08365
PA28,55.43603,-5.60305
PA29,55.80476,-5.47741
PA3,55.85205,-4.44757
PA30,56.0133,-5.44799
PA31,56.05245,-5.46273
PA32,56.20284,-5.11658
PA33,56.36978,-5.05569
PA34,56.4021,-5.49931
PA35,56.40507,-5.22391
PA36,56.52032,-4.77019
PA37,56.46816,-5.38681
PA38,56.59186,-5.33433
PA4,55.87464,-4.39623
PA41,55.6747,-5.74115
PA42,55.63962,-6.18624
